uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months
1,1,Y,U,N,12671,27705.15,3448.78,3188.49,27604.15,12619,66.43,575.09,262.9,480,238,60,598.0,284.0,66.0,S,OHIO AREA,Y,N,79.98999023,3.0,2.0,WCMB,0.0,0.0,O,8.0,,U,1.0,M,7.0,2.0,C,,0.0,U,U,U,U,U,U,Y,423.0,1000480,60.06,515.75,50.0,6.1875,9.25,0.9975,0.9,0.0975,0.0,108.25,-0.07,2.666666667,0.0,15.33333333,0.0,29.66666667,0.0,214.3333333,0.333333333,43.66666667,0.0,167.0,0.333333333,0.333333333,0.333333333,0.006666667,19.0,0.0,248.2133333,0.006666667,67.28333333,18.33333333,19.36666667,1.333333333,2.57,174.3333333,0.333333333,263.22,0.006666667,36.0,0.0,52.27666667,0.0,18.0,214.6666667,167.3333333,0.0,1.333333333,0,49
1,1,N,C,N,34709,66424.23667,4817.59,4671.25,65423.24,34142,101.55,1422.24,742.22,1736,750,89,1796.0,796.0,97.0,S,CALIFORNIA NORTH AREA,Y,N,149.9899902,5.0,3.0,WCMB,0.0,0.0,O,4.0,M,M,5.0,M,6.0,2.0,B,K,0.0,N,U,U,U,U,U,Y,341.0,1000481,93.575,1804.0,75.0,10.1475,25.75,2.575,2.575,0.0,0.0,205.0,13.025,17.66666667,0.0,0.333333333,0.0,47.66666667,0.0,311.6666667,0.0,337.0,0.0,253.3333333,0.0,0.0,0.0,0.0,210.3333333,4.0,641.8166667,0.0,600.8433333,54.33333333,91.84,1.333333333,1.986666667,493.0,0.0,1042.976667,0.0,66.0,0.0,199.6866667,0.0,18.0,311.6666667,253.3333333,0.0,21.33333333,0,49
1,1,Y,C,N,4663,23320.02,2769.24,2669.5,22849.02,4554,55.61,476.02,94.88,471,146,57,485.0,143.0,55.0,S,GREAT LAKES AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,,,,U,,,,,,,0.0,I,U,U,U,U,U,N,1548.0,1000482,56.2775,483.0,50.0,0.99,43.5,4.35,4.35,0.0,0.0,37.0,-2.3075,6.333333333,0.0,0.666666667,0.0,42.0,0.0,177.6666667,0.0,17.33333333,0.0,129.3333333,0.0,0.666666667,0.666666667,0.293333333,8.333333333,0.0,358.51,0.0,50.32666667,3.333333333,4.786666667,0.0,0.0,122.6666667,0.0,329.0666667,0.0,21.33333333,0.0,79.77,0.0,7.0,177.6666667,129.3333333,0.0,0.666666667,1,51
2,2,N,A,N,5599,18697.23667,2937.17,2903.62,18635.24,5571,63.12,405.11,121.11,345,141,67,232.0,97.0,60.0,,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,99.98999023,7.0,4.0,WCMB,0.0,0.0,O,2.0,S,B,1.0,M,5.0,,B,A,0.0,N,U,U,U,U,U,N,231.0,1000483,63.2975,381.0,50.0,2.7225,0.0,0.0,0.0,0.0,0.0,108.0,-10.3275,4.666666667,0.0,0.0,0.0,7.0,0.0,71.66666667,0.0,75.0,0.0,61.33333333,0.0,0.0,0.0,0.0,51.0,0.0,124.9666667,0.0,109.0233333,34.0,55.43666667,22.66666667,35.95,85.66666667,0.0,194.3433333,0.0,20.33333333,0.0,39.64666667,0.0,4.666666667,71.66666667,61.33333333,0.0,0.0,1,47
2,2,N,A,N,5309,12350.28,1869.33,1777.97,12187.28,5226,40.41,276.98,118.77,107,41,14,132.0,41.0,27.0,R,MIDWEST AREA,Y,N,29.98999023,4.0,3.0,,0.0,0.0,O,2.0,M,M,2.0,M,7.0,2.0,B,B,0.0,G,U,U,U,U,U,Y,601.0,1000484,12.845,100.5,9.8375,0.0,8.75,3.5,3.5,0.0,0.0,-18.5,-3.345,1.0,0.0,0.666666667,0.0,5.666666667,0.0,32.66666667,0.0,11.66666667,0.0,25.33333333,0.0,0.0,0.0,0.0,6.333333333,0.0,67.71333333,0.0,14.93333333,8.0,9.95,6.666666667,6.013333333,21.0,0.0,32.45,0.0,16.0,0.0,50.19666667,0.0,1.666666667,32.66666667,25.33333333,0.0,0.666666667,1,49
1,1,U,BA,N,19346,42130.01667,4556.51,4448.13,42108.02,19330,88.96,842.16,386.6,827,400,85,946.0,453.0,87.0,U,SOUTH FLORIDA AREA,Y,N,199.9899902,9.0,7.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,J,U,U,U,U,U,N,86.0,1000485,84.875,781.25,80.0,4.7025,0.0,0.0,0.0,0.0,0.0975,-137.25,0.465,7.666666667,0.0,8.666666667,0.0,80.0,0.0,290.6666667,0.0,102.0,0.0,196.3333333,0.0,0.0,0.0,0.0,57.0,0.0,352.15,0.0,175.7033333,9.666666667,13.75666667,6.666666667,8.973333333,230.0,0.0,364.1133333,0.0,66.33333333,0.0,163.7366667,0.0,16.33333333,290.6666667,196.3333333,0.0,3.666666667,0,51
1,1,N,A,N,18365,30344.0,2934.45,2870.72,30181.0,18258,62.41,656.11,396.91,420,271,72,406.0,276.0,62.0,S,MIDWEST AREA,Y,N,129.9899902,5.0,3.0,WCMB,0.0,0.0,O,2.0,S,S,1.0,M,3.0,,,,0.0,U,U,U,U,U,U,Y,135.0,1000486,72.6525,493.0,50.0,1.2375,7.25,0.9425,0.65,0.2925,0.7375,220.0,3.1275,2.333333333,0.0,2.333333333,0.0,28.0,0.0,148.6666667,0.333333333,92.33333333,0.0,117.3333333,0.333333333,0.666666667,3.333333333,2.773333333,48.33333333,0.0,123.75,0.666666667,144.7666667,47.0,50.58,25.66666667,33.93,110.0,0.0,142.1266667,0.0,98.33333333,0.333333333,126.3933333,0.666666667,4.666666667,149.0,117.6666667,0.0,1.333333333,1,47
3,1,Y,A,N,4044,8135.016667,2131.03,2087.48,8112.02,4035,41.75,162.24,80.7,84,39,50,103.0,43.0,63.0,C,MIDWEST AREA,N,N,29.98999023,3.0,2.0,WCMB,1.0,0.0,O,4.0,S,M,3.0,M,7.0,1.0,I,A,0.0,S,Y,U,U,U,U,Y,615.0,1000487,42.2,64.5,52.2,0.0,0.0,0.0,0.0,0.0,0.0,-57.5,-22.21,0.0,0.0,0.0,0.0,10.66666667,0.0,27.66666667,0.0,9.333333333,0.0,17.0,0.0,0.0,0.0,0.0,4.666666667,0.0,15.21333333,0.0,19.7,3.666666667,1.903333333,6.333333333,15.18,16.33333333,0.0,21.39666667,0.0,10.0,0.0,13.51666667,0.0,0.0,27.66666667,17.0,0.0,0.0,1,51
1,1,N,A,N,20094,36556.15333,3072.81,3000.23,36320.15,19977,60.0,726.4,399.54,866,588,54,845.0,556.0,52.0,S,SOUTH FLORIDA AREA,N,R,79.98999023,4.0,4.0,WCMB,1.0,0.0,O,9.0,S,U,5.0,M,6.0,,,A,1.0,H,U,U,U,U,U,Y,15.0,1000488,40.525,835.0,50.0,0.0,27.75,2.775,2.775,0.0,0.0,-93.0,-39.525,14.33333333,0.0,4.666666667,0.0,103.6666667,0.0,209.0,0.0,309.3333333,0.0,96.33333333,0.0,20.0,21.0,10.52666667,177.6666667,0.0,103.9633333,0.0,438.87,1.333333333,5.356666667,1.333333333,1.093333333,329.3333333,0.0,450.5266667,0.0,66.33333333,0.0,92.30333333,0.0,19.0,209.0,96.33333333,0.0,7.333333333,0,51
1,1,N,A,N,2004,3968.0,2076.92,2035.71,3915.0,1966,39.15,75.29,37.81,367,129,131,221.0,86.0,82.0,,MIDWEST AREA,N,N,79.98999023,2.0,2.0,WC,0.0,0.0,O,3.0,S,U,2.0,M,1.0,2.0,C,A,0.0,S,U,U,U,U,U,Y,802.0,1000489,107.9125,285.75,42.515,3.2175,92.5,30.8875,30.8875,0.0,0.0,-244.75,-69.9225,3.0,0.0,2.0,0.0,23.0,0.0,135.3333333,0.0,83.0,0.0,107.3333333,0.0,0.0,0.0,0.0,30.66666667,0.0,185.7066667,0.0,246.9766667,18.33333333,18.05333333,0.0,0.0,138.6666667,0.0,307.02,0.0,47.0,0.0,125.6633333,0.0,5.0,135.3333333,107.3333333,0.0,1.333333333,1,53
1,1,Y,C,N,23325,55467.41,5458.61,5439.21,55371.41,23259,108.78,1107.43,465.18,1502,517,104,1129.0,407.0,97.0,S,NEW YORK CITY AREA,Y,N,129.9899902,18.0,10.0,WCMB,0.0,0.0,O,1.0,,S,1.0,M,8.0,1.0,C,,0.0,S,U,U,U,U,U,Y,155.0,1000490,101.655,1361.0,94.99,3.465,0.0,0.0,0.0,0.0,0.0,-422.0,-8.445,22.0,18.33333333,2.333333333,0.0,44.33333333,0.0,339.3333333,182.3333333,54.0,0.0,273.3333333,164.0,1.0,3.0,2.423333333,29.0,0.0,452.9666667,278.76,213.2633333,58.66666667,60.30333333,0.333333333,0.126666667,215.0,119.3333333,363.6033333,189.7633333,95.33333333,44.66666667,302.6266667,88.99666667,42.66666667,521.6666667,437.3333333,0.0,0.333333333,0,51
1,1,N,A,N,40927,87542.0,5162.17,5043.46,87099.0,40749,96.99,1674.98,783.63,1390,649,130,1527.0,711.0,105.0,S,SOUTH FLORIDA AREA,Y,N,199.9899902,7.0,4.0,WCMB,0.0,0.0,O,10.0,S,M,3.0,M,9.0,1.0,I,A,1.0,U,U,U,U,Y,U,Y,98.0,1000491,117.6,1409.5,81.25,0.0,0.0,0.0,0.0,0.0,0.0,59.5,-36.55,12.66666667,0.0,4.666666667,0.0,93.33333333,0.0,515.3333333,0.0,119.0,0.0,408.6666667,0.0,1.0,1.666666667,1.06,56.0,0.0,690.49,0.0,219.34,42.0,33.02333333,7.333333333,11.04333333,443.3333333,0.0,774.34,0.0,78.33333333,0.0,135.4866667,0.0,17.33333333,515.3333333,408.6666667,0.0,11.66666667,0,53
3,2,N,B,N,27349,64743.17667,4734.51,4651.93,64724.18,27344,96.92,1348.42,569.67,1215,550,101,1132.0,493.0,103.0,S,SOUTH FLORIDA AREA,Y,R,129.9899902,19.0,9.0,WCMB,0.0,0.0,O,3.0,M,S,1.0,M,6.0,2.0,C,B,0.0,H,U,U,U,U,U,Y,67.0,1000492,97.985,1194.75,90.0,3.7125,0.0,0.0,0.0,0.0,0.0,-59.75,-9.725,16.33333333,0.0,11.33333333,0.0,45.33333333,0.0,316.0,0.0,133.0,0.0,249.3333333,0.0,0.666666667,1.333333333,1.263333333,53.66666667,0.0,420.4933333,0.0,276.6266667,69.0,57.00333333,14.66666667,24.51,290.6666667,0.0,531.8766667,0.0,85.33333333,0.0,165.2433333,0.0,27.66666667,316.0,249.3333333,0.0,6.0,1,49
1,1,N,C,N,29334,72678.07,3932.05,3860.33,71873.07,29033,83.92,1562.46,631.15,1686,761,87,1779.0,798.0,85.0,C,OHIO AREA,N,N,29.98999023,10.0,7.0,,0.0,0.0,O,7.0,M,U,2.0,M,3.0,1.0,B,D,0.0,N,U,U,U,U,U,Y,202.0,1000493,87.1225,1642.5,60.0,0.0,209.75,20.975,20.975,0.0,0.0,-129.5,-0.1725,3.333333333,0.0,4.0,0.0,191.6666667,0.0,574.0,0.0,242.3333333,0.0,376.6666667,0.0,7.666666667,9.666666667,6.45,133.0,1.0,633.41,0.0,546.32,33.33333333,38.57,4.333333333,9.483333333,283.3333333,0.0,543.0833333,0.0,334.0,0.0,636.6466667,0.0,7.333333333,574.0,376.6666667,0.0,9.666666667,1,47
3,2,N,A,N,29489,74384.15,7913.08,7751.2,73706.15,29235,209.49,1992.06,790.14,3193,1173,339,3041.0,1079.0,315.0,S,SOUTH FLORIDA AREA,Y,N,199.9899902,6.0,5.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,382.0,1000494,332.735,2935.25,199.99,0.99,470.25,117.5625,117.5625,0.0,34.28,-774.25,-18.985,22.0,0.0,11.0,0.0,70.66666667,0.0,664.0,0.0,297.6666667,0.0,569.0,0.0,0.0,0.0,0.0,130.3333333,0.333333333,956.26,0.0,762.4933333,79.66666667,94.21666667,29.66666667,68.80333333,746.0,0.0,1564.893333,0.0,112.0,0.0,153.86,0.0,33.0,664.0,569.0,0.0,64.66666667,0,49
1,1,N,G,N,5091,11274.27,2842.01,2754.62,10939.27,4898,55.09,218.79,97.96,244,126,60,222.0,118.0,53.0,T,OHIO AREA,Y,N,199.9899902,6.0,4.0,WCMB,0.0,0.0,O,15.0,S,M,2.0,M,5.0,,C,A,0.0,N,Y,U,Y,U,U,Y,349.0,1000495,53.5275,197.75,29.99,0.2475,58.0,20.3,20.3,0.0,0.0,-139.75,-20.5475,0.666666667,0.0,0.333333333,0.0,14.66666667,0.0,55.0,0.0,44.0,0.0,39.66666667,0.0,0.0,0.0,0.0,20.0,0.0,62.02666667,0.0,83.01,6.0,2.916666667,7.333333333,26.73333333,71.66666667,0.0,119.8833333,0.0,11.66666667,0.0,25.15333333,0.0,1.0,55.0,39.66666667,0.0,0.333333333,1,51
1,1,N,A,N,20176,40588.06333,4234.35,3842.71,40063.06,19956,89.37,931.7,464.09,611,337,56,664.0,364.0,67.0,U,MIDWEST AREA,Y,N,79.98999023,2.0,2.0,WCMB,0.0,0.0,O,1.0,S,S,1.0,M,6.0,,C,,0.0,S,U,U,U,U,U,N,524.0,1000496,56.3825,603.5,50.0,1.98,20.0,2.0,2.0,0.0,0.0,-23.5,-1.0825,4.666666667,0.0,4.666666667,0.0,22.33333333,0.0,221.0,0.0,69.33333333,0.0,191.6666667,0.0,0.666666667,1.333333333,0.866666667,21.66666667,0.0,233.1833333,0.0,150.2266667,53.0,34.23666667,3.0,4.29,162.0,0.0,232.4266667,0.0,96.66666667,0.0,150.98,0.0,9.333333333,221.0,191.6666667,0.0,1.666666667,0,47
1,1,N,A,N,2300,4031.02,1544.59,1518.78,4031.02,2300,29.21,77.52,44.23,22,12,24,21.0,12.0,24.0,C,MIDWEST AREA,N,N,29.98999023,1.0,1.0,,1.0,1.0,O,14.0,S,M,4.0,M,7.0,3.0,I,A,1.0,S,U,U,U,U,U,Y,1607.0,1000497,23.75,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.333333333,0.0,3.666666667,0.0,19.33333333,0.0,1.666666667,0.0,14.33333333,0.0,0.0,0.0,0.0,1.333333333,0.0,17.11,0.0,1.9,0.0,0.0,0.0,0.0,5.0,0.0,8.423333333,0.0,11.0,0.0,10.58666667,0.0,1.333333333,19.33333333,14.33333333,0.0,0.0,1,53
2,2,N,BA,N,12774,30946.05333,3971.55,3720.94,30946.05,12774,71.56,595.12,245.65,486,189,88,521.0,197.0,85.0,R,CENTRAL/SOUTH TEXAS AREA,Y,N,129.9899902,6.0,5.0,WCMB,1.0,1.0,O,5.0,S,A,3.0,M,4.0,,C,A,0.0,N,U,U,U,U,U,N,250.0,1000498,88.24,454.25,84.99,0.0,0.0,0.0,0.0,0.0,0.0,-96.25,0.0,9.333333333,0.0,2.333333333,0.0,15.33333333,0.0,103.6666667,0.0,55.66666667,0.0,82.66666667,0.0,0.0,0.0,0.0,25.66666667,0.0,158.7266667,0.0,91.97666667,18.0,11.19,19.66666667,34.57666667,109.6666667,0.0,208.6433333,0.0,22.66666667,0.0,42.06,0.0,11.66666667,103.6666667,82.66666667,0.0,1.333333333,0,53
2,1,N,B,N,53384,83927.81667,7352.03,7255.69,83451.82,53076,157.73,1814.17,1153.83,1643,940,165,1736.0,1077.0,161.0,C,CENTRAL/SOUTH TEXAS AREA,N,R,9.989997864,8.0,6.0,WCMB,0.0,0.0,O,1.0,S,U,2.0,M,3.0,2.0,I,A,0.0,H,Y,Y,U,U,U,Y,126.0,1000499,161.0775,1782.0,159.99,0.99,0.0,0.0,0.0,0.0,0.0,416.0,-11.0875,5.333333333,0.0,10.66666667,0.0,140.6666667,0.0,676.6666667,0.0,367.6666667,0.0,523.3333333,0.0,0.666666667,1.333333333,1.14,222.3333333,0.0,522.8166667,0.0,429.1466667,90.0,67.85666667,25.0,25.47666667,740.3333333,0.0,801.7566667,0.0,147.3333333,0.0,150.2066667,0.0,16.0,676.6666667,523.3333333,0.0,25.33333333,0,47
2,2,N,G,N,7884,19368.0,2795.16,2743.55,19368.0,7884,57.16,403.5,164.25,314,147,50,388.0,157.0,57.0,S,OHIO AREA,Y,N,199.9899902,5.0,4.0,WCMB,0.0,0.0,O,5.0,S,M,3.0,M,7.0,2.0,C,A,1.0,N,U,Y,Y,U,U,Y,3.0,1000500,50.0,305.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.75,0.0,1.333333333,0.0,0.333333333,0.0,18.0,0.0,113.0,0.0,30.0,0.0,93.66666667,0.0,0.333333333,0.333333333,0.023333333,10.66666667,0.0,122.9333333,0.0,64.72666667,18.33333333,13.43666667,8.666666667,23.07666667,91.0,0.0,141.5366667,0.0,32.0,0.0,46.12333333,0.0,1.666666667,113.0,93.66666667,0.0,2.0,0,49
1,1,Y,A,N,15118,32327.16667,6890.37,6773.89,32097.17,15033,147.26,697.76,326.8,326,167,105,281.0,121.0,127.0,U,PHILADELPHIA AREA,N,R,9.989997864,2.0,2.0,,0.0,0.0,O,6.0,S,U,2.0,M,9.0,1.0,C,A,0.0,N,U,U,U,U,U,Y,1390.0,1000501,104.9025,305.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.0,-0.9025,3.333333333,0.0,0.0,0.0,45.0,0.0,168.0,0.0,20.0,0.0,120.3333333,0.0,0.0,0.0,0.0,11.33333333,0.333333333,143.0533333,0.0,25.62,1.333333333,0.9,0.666666667,0.306666667,126.0,0.0,154.85,0.0,12.66666667,0.0,13.82666667,0.0,3.333333333,168.0,120.3333333,0.0,0.0,1,47
1,1,N,A,N,8282,18591.11,2722.43,2621.53,17434.11,7869,58.26,387.42,174.87,180,56,56,356.0,117.0,63.0,U,DALLAS AREA,Y,N,29.98999023,2.0,2.0,,0.0,0.0,O,7.0,,U,1.0,M,6.0,2.0,C,,0.0,N,U,U,U,U,U,Y,454.0,1000502,54.275,135.0,50.0,0.2475,0.0,0.0,0.0,0.0,0.2925,-135.0,-4.275,0.0,0.0,0.333333333,0.0,3.0,0.0,9.333333333,0.0,2.333333333,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,14.41,0.0,5.01,0.666666667,1.21,0.0,0.0,8.0,0.0,19.39333333,0.0,0.333333333,0.0,0.026666667,0.0,0.333333333,9.333333333,6.0,0.0,0.0,1,47
2,2,Y,A,N,11540,29462.0,3676.67,3583.91,28851.0,11271,91.9,739.77,289.0,440,147,145,430.0,163.0,103.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,149.9899902,7.0,4.0,WCMB,0.0,0.0,O,8.0,S,M,4.0,M,9.0,2.0,C,A,0.0,S,U,U,U,U,U,Y,437.0,1000503,123.7275,390.25,50.0,0.0,2.5,0.975,0.0,0.975,32.4525,-148.25,-64.4675,2.666666667,0.0,0.0,0.0,7.666666667,0.0,69.66666667,0.666666667,19.66666667,0.0,59.66666667,0.666666667,0.666666667,5.666666667,5.313333333,10.66666667,0.666666667,145.1233333,2.01,27.49666667,14.66666667,20.19333333,2.333333333,3.883333333,45.33333333,0.666666667,103.6366667,2.01,31.66666667,0.0,68.98333333,0.0,2.666666667,70.33333333,60.33333333,0.0,0.666666667,1,51
3,3,U,A,N,2157,4697.0,1789.73,1759.25,4682.0,2146,38.24,101.78,46.65,2,2,27,79.0,34.0,39.0,S,MIDWEST AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,12.0,S,M,5.0,M,6.0,2.0,I,A,0.0,U,U,U,U,Y,U,Y,1437.0,1000504,27.245,8.75,27.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,-0.245,0.0,0.0,0.0,0.0,2.666666667,0.0,8.333333333,0.0,0.0,0.0,5.666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.563333333,0.0,0.0,1.333333333,0.56,0.0,0.0,4.0,0.0,6.053333333,0.0,1.666666667,0.0,0.51,0.0,0.0,8.333333333,5.666666667,0.0,0.0,1,47
1,1,Y,A,N,7735,12755.05,2153.18,2062.11,12312.05,7517,47.96,286.33,174.81,467,271,82,369.0,209.0,58.0,S,HOUSTON AREA,N,N,29.98999023,1.0,1.0,,1.0,0.0,O,1.0,S,A,2.0,M,6.0,2.0,I,A,0.0,I,U,U,U,U,U,Y,1437.0,1000505,80.8125,473.5,29.99,0.99,141.5,49.525,49.525,0.0,0.0,20.5,-3.9225,2.666666667,0.0,4.666666667,0.0,48.66666667,0.0,179.6666667,0.0,154.0,0.0,124.6666667,0.0,0.333333333,0.333333333,0.19,101.0,0.333333333,122.98,0.0,162.4133333,8.0,9.586666667,0.0,0.0,182.0,0.0,184.2866667,0.0,95.66666667,0.0,101.1066667,0.0,7.333333333,179.6666667,124.6666667,0.0,3.333333333,1,47
1,1,N,A,N,8952,17895.01667,2318.69,2256.97,17800.02,8907,55.05,434.15,217.24,494,209,77,558.0,248.0,84.0,S,SOUTH FLORIDA AREA,Y,N,199.9899902,4.0,4.0,WCMB,0.0,0.0,O,5.0,S,A,3.0,M,2.0,,C,A,0.0,F,U,U,U,U,U,Y,92.0,1000506,70.515,501.25,42.615,0.0,69.75,27.9,27.9,0.0,0.0,21.75,-20.525,3.0,0.0,2.333333333,0.0,40.0,0.0,163.6666667,0.0,106.6666667,0.0,120.6666667,0.0,0.0,0.0,0.0,61.0,0.0,182.78,0.0,160.83,15.66666667,10.16333333,0.0,0.0,134.0,0.0,214.0366667,0.0,91.0,0.0,129.5733333,0.0,5.333333333,163.6666667,120.6666667,0.0,2.0,0,53
1,1,Y,A,N,28685,72638.0,4593.97,4475.42,72056.0,28436,93.24,1501.17,592.42,1357,538,94,1499.0,590.0,89.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,79.98999023,4.0,4.0,WCMB,0.0,0.0,O,3.0,S,A,2.0,M,6.0,,B,,0.0,N,U,U,U,U,U,Y,62.0,1000507,91.18,1398.75,75.0,0.495,0.0,0.0,0.0,0.0,0.785,126.25,-8.29,14.0,0.0,1.333333333,0.0,39.33333333,0.0,132.3333333,0.0,195.3333333,0.0,85.66666667,0.0,1.666666667,10.33333333,9.54,123.0,0.0,221.2733333,0.0,280.0733333,10.0,24.00666667,9.666666667,24.27333333,123.3333333,0.0,321.4033333,0.0,70.66666667,0.0,179.9433333,0.0,15.33333333,132.3333333,85.66666667,0.0,0.666666667,1,49
1,1,U,E4,Y,24160,57051.72,6014.82,5940.42,56797.72,24061,116.48,1113.68,471.78,508,256,64,636.0,286.0,115.0,U,PHILADELPHIA AREA,Y,R,9.989997864,8.0,5.0,,0.0,0.0,O,1.0,S,M,1.0,M,3.0,2.0,,A,0.0,N,Y,U,U,U,U,Y,421.0,1000508,72.12,618.25,42.7325,1.2375,53.25,13.125,13.125,0.0,0.0,330.75,23.54,5.666666667,0.0,1.0,0.0,101.6666667,0.0,233.0,0.0,93.0,0.0,125.3333333,0.0,3.333333333,5.0,2.336666667,70.33333333,8.0,140.68,0.0,156.1966667,8.333333333,6.09,0.0,0.0,116.6666667,0.0,193.3933333,0.0,77.33333333,0.0,103.4833333,0.0,6.666666667,233.0,125.3333333,0.0,3.333333333,0,53
1,1,Y,A,N,11545,35948.0,3770.46,3696.27,35523.0,11481,80.35,772.24,249.59,772,320,76,792.0,283.0,76.0,C,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,3.0,2.0,WC,1.0,1.0,O,11.0,S,B,1.0,M,5.0,,C,A,0.0,S,U,U,U,U,U,Y,574.0,1000509,75.9225,804.75,75.0,0.2475,0.0,0.0,0.0,0.0,0.0,97.25,-0.9225,3.333333333,0.0,3.0,0.0,22.33333333,0.0,123.3333333,0.0,105.3333333,0.0,96.66666667,0.0,0.0,0.0,0.0,41.0,0.0,209.8466667,0.0,274.3266667,21.33333333,21.17,55.66666667,141.3,163.6666667,0.0,369.93,0.0,35.33333333,0.0,114.2433333,0.0,6.333333333,123.3333333,96.66666667,0.0,5.333333333,0,47
3,3,N,B,N,2400,5649.0,1627.75,1613.04,5645.0,2396,35.85,125.44,53.24,873,241,148,522.0,159.0,91.0,C,MIDWEST AREA,Y,N,149.9899902,3.0,2.0,WCMB,0.0,0.0,O,,,B,1.0,M,6.0,1.0,,,0.0,G,U,U,U,U,U,Y,39.0,1000510,210.3866667,1634.666667,101.9233333,4.62,226.6666667,90.66666667,90.66666667,0.0,1.513333333,702.3333333,6.853333333,10.33333333,0.0,6.333333333,0.0,41.66666667,0.0,238.0,0.0,115.6666667,0.0,183.3333333,0.0,4.0,6.666666667,4.603333333,36.66666667,0.0,408.02,0.0,492.11,46.66666667,63.19333333,54.0,199.6066667,215.3333333,0.0,592.8866667,0.0,80.0,0.0,307.2433333,0.0,16.66666667,238.0,183.3333333,0.0,2.666666667,1,51
5,5,Y,A,N,35472,88242.33667,8432.51,8300.96,87731.34,35157,176.62,1866.62,748.02,949,479,97,1627.0,696.0,152.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,79.98999023,6.0,3.0,WCMB,0.0,0.0,O,4.0,M,B,1.0,M,5.0,2.0,C,D,0.0,F,U,U,U,U,U,Y,268.0,1000511,93.2,1032.5,75.0,2.475,0.0,0.0,0.0,0.0,0.0,250.5,-11.48,19.66666667,0.0,0.0,0.0,38.33333333,0.0,198.6666667,0.0,258.0,0.0,154.6666667,0.0,2.0,7.333333333,6.646666667,142.0,0.666666667,263.4666667,0.0,340.8366667,63.0,71.50333333,25.66666667,40.36,269.6666667,0.0,445.0233333,0.0,100.3333333,0.0,159.28,0.0,19.66666667,198.6666667,154.6666667,0.0,8.333333333,0,51
1,1,Y,B,N,11324,30109.15667,3612.87,3311.34,29891.16,11213,71.99,649.81,243.76,1519,484,131,1556.0,503.0,130.0,T,TENNESSEE AREA,Y,R,99.98999023,8.0,5.0,WCMB,1.0,0.0,O,5.0,S,A,2.0,M,6.0,,C,B,0.0,N,U,U,U,U,U,Y,103.0,1000512,117.96,1455.25,75.0,0.2475,160.25,40.0625,40.0625,0.0,0.5775,-192.25,-38.71,11.0,0.0,11.66666667,0.0,35.33333333,0.0,279.0,0.0,239.3333333,0.0,224.3333333,0.0,2.0,6.0,5.046666667,72.33333333,0.0,458.9033333,0.0,663.0066667,44.66666667,45.57666667,4.0,6.356666667,365.6666667,0.0,914.9666667,0.0,94.66666667,0.0,206.9433333,0.0,22.66666667,279.0,224.3333333,0.0,15.0,0,47
